aX,aY,aZ,gX,gY,gZ
0.095,-0.166,0.790,-3.174,13.062,4.822
0.141,-0.200,0.764,3.296,9.949,-0.671
0.215,-0.247,0.766,6.836,3.662,-4.272
0.318,-0.313,0.780,10.498,-1.892,-7.019
0.395,-0.379,0.774,15.320,-4.822,-6.104
0.431,-0.416,0.807,19.226,-4.272,-3.113
0.463,-0.420,0.867,19.897,-3.540,0.610
0.464,-0.420,0.915,12.756,-5.188,7.507
0.404,-0.399,0.949,1.099,-7.629,16.846
0.275,-0.264,0.994,-7.935,-6.470,25.085
0.124,-0.161,1.000,-13.672,-2.686,31.067
0.019,-0.120,0.974,-18.799,0.000,31.433
-0.025,-0.117,0.934,-20.874,-2.136,26.733
0.003,-0.132,0.923,-18.677,-6.409,19.104
0.061,-0.161,0.948,-14.648,-8.484,13.062
0.121,-0.196,0.981,-10.742,-8.606,10.376
0.157,-0.196,1.006,-9.216,-7.568,10.254
0.179,-0.207,1.015,-9.094,-4.822,9.827
0.215,-0.230,1.034,-8.850,-0.366,10.681
0.215,-0.222,1.036,-9.094,1.709,13.306
0.207,-0.223,1.050,-8.972,0.671,15.015
0.213,-0.228,1.061,-8.606,-2.502,14.832
0.216,-0.220,1.079,-8.545,-5.920,14.648
0.204,-0.179,1.120,-7.385,-7.507,14.587
0.185,-0.122,1.171,-5.188,-5.066,14.648
0.157,-0.098,1.198,-4.639,-0.122,15.137
0.139,-0.093,1.194,-5.554,5.310,14.526
0.157,-0.103,1.187,-5.981,8.911,13.245
0.174,-0.105,1.169,-7.507,10.376,13.245
0.181,-0.117,1.130,-9.338,10.864,13.611
0.188,-0.143,1.083,-10.132,12.085,12.634
0.195,-0.153,1.053,-8.972,13.367,11.047
0.219,-0.156,1.027,-6.409,14.038,9.949
0.238,-0.179,1.003,-5.432,13.611,11.902
0.240,-0.181,0.974,-5.615,11.597,15.015
0.239,-0.181,0.955,-4.822,9.094,16.846
0.241,-0.185,0.947,-3.540,7.385,17.334
0.239,-0.191,0.953,-2.930,6.348,17.822
0.226,-0.191,0.970,-2.563,5.127,18.372
0.224,-0.198,0.985,-2.930,3.357,19.531
0.211,-0.210,1.003,-4.639,0.977,21.545
0.192,-0.209,1.020,-6.409,-0.916,23.499
0.185,-0.217,1.029,-7.812,-1.038,24.109
0.186,-0.237,1.035,-9.644,-0.305,24.719
0.175,-0.244,1.048,-11.475,0.122,25.330
0.164,-0.253,1.043,-12.512,1.892,25.818
0.155,-0.255,1.043,-12.756,6.104,26.367
0.150,-0.250,1.034,-11.780,10.559,26.611
0.161,-0.245,1.024,-11.230,13.184,27.588
0.163,-0.230,1.010,-12.268,14.038,29.175
0.158,-0.206,0.985,-12.634,14.587,30.273
0.152,-0.190,0.971,-12.024,15.808,31.311
0.137,-0.173,0.963,-11.536,16.296,32.471
0.121,-0.159,0.949,-11.658,13.977,34.058
0.106,-0.149,0.933,-11.963,9.460,34.363
0.091,-0.144,0.934,-11.597,4.883,33.203
0.079,-0.130,0.953,-10.376,0.549,31.128
0.085,-0.130,0.984,-9.460,-2.747,28.992
0.097,-0.126,1.003,-9.094,-5.920,27.405
0.100,-0.124,1.025,-9.827,-8.362,27.161
0.105,-0.126,1.043,-10.681,-8.484,27.710
0.113,-0.125,1.043,-10.986,-7.874,28.503
0.115,-0.116,1.043,-11.536,-7.080,28.503
0.116,-0.109,1.039,-11.169,-4.578,27.893
0.117,-0.107,1.043,-9.644,-1.770,27.100
0.125,-0.101,1.047,-7.874,1.648,26.306
0.126,-0.098,1.043,-7.385,4.272,25.574
0.122,-0.095,1.039,-7.507,6.042,24.658
0.130,-0.104,1.042,-6.714,6.958,23.560
0.150,-0.104,1.044,-6.409,5.920,23.254
0.156,-0.094,1.044,-7.629,1.831,24.109
0.155,-0.080,1.052,-8.728,-1.953,24.841
0.164,-0.083,1.060,-9.094,-4.150,24.658
0.173,-0.085,1.066,-9.338,-4.883,24.048
0.174,-0.084,1.060,-9.583,-4.333,23.560

-0.114,1.712,1.295,15.686,-26.794,15.747
-0.022,1.955,1.479,20.874,-55.847,3.418
0.130,2.154,1.618,25.757,-86.731,-7.568
0.315,2.319,1.739,25.574,-116.821,-16.113
0.516,2.441,1.885,22.949,-138.000,-19.775
0.722,2.564,2.005,16.724,-151.184,-11.841
0.894,2.764,2.058,2.563,-155.212,8.606
1.050,2.878,2.063,-24.170,-143.677,40.466
1.011,2.884,2.018,-57.129,-121.277,75.012
0.833,2.820,1.917,-87.952,-85.815,106.995
0.489,2.723,1.824,-107.727,-44.067,129.395
0.029,2.684,1.720,-115.845,-7.141,137.756
-0.447,2.670,1.543,-115.173,23.010,130.188
-0.911,2.497,1.263,-109.619,52.551,105.774
-1.337,2.081,0.952,-103.210,83.191,65.491
-1.772,1.443,0.611,-96.313,110.413,19.531
-2.195,0.512,0.111,-93.201,127.014,-31.433
-2.438,-0.743,-0.518,-90.515,142.883,-91.003
-2.638,-2.214,-1.180,-67.566,153.442,-155.762
-2.591,-3.971,-1.417,0.244,129.395,-237.122
-1.450,-4.000,-0.973,104.370,42.053,-355.591
-0.291,-4.000,0.256,202.454,-116.516,-477.173
0.158,-4.000,1.434,268.982,-260.803,-481.506
0.917,-4.000,2.004,240.051,-315.247,-368.408
1.214,-4.000,2.582,193.848,-275.513,-264.221
1.198,-3.365,2.557,155.945,-130.371,-194.763
0.927,-2.599,1.844,106.506,54.504,-120.850
0.439,-1.876,1.068,65.063,193.054,-36.072
-0.459,-1.215,0.503,34.668,238.525,38.391
-1.189,-0.529,0.063,7.141,202.393,85.144
-1.636,0.066,-0.206,-9.033,134.094,90.576
-1.643,0.305,-0.056,-2.686,50.903,68.115
-1.335,0.349,0.290,11.353,-41.138,35.217
-0.909,0.217,0.645,15.442,-116.638,6.287
-0.564,-0.034,0.995,17.273,-153.076,-11.292
-0.290,-0.344,1.361,14.709,-153.809,-14.404
-0.119,-0.502,1.698,7.935,-134.766,-6.714
-0.001,-0.521,1.948,4.150,-105.530,0.000
0.117,-0.446,2.030,-1.587,-63.965,5.676
0.203,-0.339,1.846,-8.423,-12.085,9.644
0.195,-0.325,1.530,-11.841,42.786,14.343
0.132,-0.283,1.237,-12.146,84.106,19.836
0.133,-0.199,0.955,-11.597,97.656,23.132
0.099,-0.159,0.760,-13.855,84.229,21.790
0.073,-0.139,0.701,-15.991,54.199,19.531
0.058,-0.103,0.757,-12.939,20.447,17.090
0.049,-0.104,0.869,-10.315,-4.150,14.465
0.042,-0.108,0.981,-9.766,-17.151,10.986
0.054,-0.132,1.057,-10.315,-21.423,9.094
0.066,-0.163,1.104,-13.367,-18.738,9.277
0.064,-0.172,1.109,-17.944,-11.292,10.437
0.051,-0.185,1.046,-21.423,-0.610,13.550
0.008,-0.187,0.977,-22.461,12.207,15.259
-0.008,-0.159,0.905,-18.799,22.644,14.465
-0.017,-0.143,0.854,-14.893,27.466,12.329
-0.020,-0.153,0.821,-14.099,26.428,8.972
-0.008,-0.148,0.820,-13.428,20.203,5.554
0.029,-0.144,0.838,-11.719,8.972,3.052
0.054,-0.154,0.887,-11.292,-2.441,0.610
0.092,-0.193,0.942,-11.230,-8.545,-0.671
0.110,-0.216,0.982,-10.071,-8.545,1.038
0.099,-0.184,1.008,-7.690,-4.272,4.395
0.071,-0.154,1.027,-6.470,2.502,8.057
0.015,-0.120,1.030,-6.958,7.874,11.169
-0.037,-0.091,1.010,-5.676,11.963,11.963
-0.068,-0.080,0.999,-2.502,13.245,9.583
-0.073,-0.073,1.000,0.916,11.169,5.066
-0.058,-0.064,0.994,4.089,7.812,1.282
-0.042,-0.079,1.015,6.958,3.052,-1.343
-0.012,-0.072,1.065,8.728,-4.761,-2.136
0.005,-0.060,1.107,7.812,-15.869,-1.770
0.021,-0.061,1.157,5.371,-23.621,-1.526
0.025,-0.068,1.197,4.272,-23.560,-0.061
0.002,-0.052,1.230,3.235,-16.418,1.953
-0.021,-0.047,1.231,3.967,-6.409,3.113
-0.029,-0.053,1.224,5.005,3.113,2.747
-0.021,-0.059,1.205,5.432,9.399,1.587
-0.002,-0.064,1.186,5.310,12.512,0.427
0.013,-0.058,1.167,4.578,12.817,-0.366
0.033,-0.052,1.150,3.601,10.498,0.427
0.052,-0.050,1.137,2.502,4.456,1.526
0.061,-0.047,1.143,0.427,-2.258,2.319
0.065,-0.048,1.145,-1.831,-7.202,2.930
0.062,-0.042,1.152,-2.686,-9.033,3.540
0.060,-0.043,1.165,-3.174,-8.179,3.601
0.060,-0.043,1.175,-3.967,-5.981,3.479
0.065,-0.041,1.160,-5.066,-3.113,2.991
0.069,-0.053,1.135,-6.042,0.977,2.563
0.068,-0.066,1.095,-7.141,5.798,3.174
0.069,-0.068,1.056,-7.629,10.315,4.089
0.062,-0.059,1.022,-7.507,14.343,4.700
0.068,-0.071,1.001,-7.874,17.090,5.554
0.061,-0.069,0.966,-8.301,16.357,6.165
0.054,-0.070,0.941,-8.606,13.855,6.836
0.051,-0.076,0.924,-8.118,11.169,6.531
0.049,-0.089,0.919,-6.958,8.911,6.104
0.039,-0.092,0.919,-6.714,6.836,6.042
0.032,-0.084,0.913,-6.714,4.456,6.104
0.026,-0.076,0.915,-6.592,2.502,6.165
0.019,-0.080,0.927,-5.798,2.380,6.409
0.007,-0.078,0.942,-4.761,3.174,7.202
-0.000,-0.079,0.952,-3.479,4.395,7.019
-0.004,-0.084,0.957,-2.502,6.042,6.775
-0.012,-0.089,0.961,-0.732,7.507,6.226
-0.010,-0.104,0.969,0.916,9.033,5.371
-0.004,-0.112,0.981,1.221,10.132,5.798
-0.007,-0.109,0.980,0.488,10.376,6.470
-0.012,-0.108,0.970,0.122,10.071,6.836
-0.018,-0.106,0.973,-0.366,9.033,7.263
-0.015,-0.099,0.972,-0.427,7.812,7.446
-0.008,-0.097,0.972,-0.549,6.775,7.507
-0.003,-0.100,0.968,-0.366,6.226,7.202
-0.001,-0.105,0.973,0.061,5.066,7.446
-0.005,-0.109,0.979,0.305,3.052,7.996
-0.006,-0.110,0.986,0.366,1.404,7.996
-0.003,-0.113,0.988,1.038,0.854,7.690
-0.001,-0.112,0.999,1.953,1.343,7.690
-0.000,-0.115,1.004,3.357,1.831,7.568
0.005,-0.124,1.023,5.127,2.380,6.775

0.077,1.998,1.040,48.096,22.339,30.762
0.195,2.210,1.343,53.711,-20.325,22.400
0.417,2.426,1.615,52.246,-66.589,17.090
0.709,2.670,1.695,39.734,-99.548,15.137
1.059,2.869,1.687,14.099,-107.117,28.870
1.274,3.010,1.521,-13.611,-100.464,63.782
1.205,3.167,1.386,-35.950,-80.444,112.610
0.844,3.296,1.355,-59.265,-52.917,170.776
0.216,3.360,1.394,-81.665,-24.292,220.520
-0.578,3.381,1.443,-93.201,6.226,243.164
-1.375,3.371,1.513,-94.177,35.889,233.276
-2.078,3.227,1.386,-94.116,54.993,186.462
-2.625,2.659,1.107,-95.459,67.566,106.750
-2.930,1.725,0.847,-97.534,77.759,16.174
-2.966,0.423,0.497,-88.379,87.341,-67.078
-2.885,-1.462,0.103,-75.623,109.253,-141.479
-2.509,-3.763,-0.370,-53.528,136.353,-209.961
-1.377,-4.000,-0.628,11.230,140.747,-300.415
-0.132,-4.000,0.124,122.070,110.413,-426.636
0.556,-4.000,0.397,224.426,41.443,-490.540
1.367,-4.000,0.443,237.732,-31.433,-451.172
2.011,-4.000,1.310,214.355,-109.741,-391.541
2.346,-4.000,2.165,210.449,-187.317,-311.279
2.586,-3.682,2.657,182.495,-203.552,-214.844
2.525,-2.532,2.545,112.549,-148.437,-112.854
1.808,-1.948,1.980,27.344,-41.687,-5.493
0.683,-1.547,1.375,-42.786,86.060,92.285
-0.338,-1.146,0.748,-72.205,178.406,158.630
-1.197,-0.754,0.314,-72.327,181.030,189.270
-1.710,-0.229,0.018,-74.585,99.060,192.139
-1.832,0.216,-0.067,-71.716,6.226,167.053
-1.673,0.370,0.019,-49.561,-62.134,127.014
-1.415,0.406,0.296,-25.879,-96.985,88.623
-1.152,0.360,0.631,-7.996,-108.826,58.472
-0.951,0.271,0.923,3.418,-104.675,36.194
-0.823,0.220,1.102,6.653,-82.581,19.531
-0.712,0.136,1.149,7.202,-46.875,4.700
-0.551,0.049,1.127,9.155,-12.451,-10.681
-0.355,-0.008,1.082,12.268,10.437,-24.414
-0.127,-0.069,1.032,12.390,22.827,-32.227
0.078,-0.117,0.953,9.521,24.109,-33.203
0.224,-0.162,0.880,5.066,17.578,-31.128
0.315,-0.212,0.864,1.953,9.399,-27.161
0.350,-0.229,0.872,2.380,-1.831,-20.081
0.329,-0.209,0.910,3.174,-13.977,-13.184
0.278,-0.211,0.954,2.441,-21.057,-8.606
0.247,-0.224,0.984,2.441,-20.691,-5.676
0.185,-0.228,0.991,2.808,-16.968,-4.333
0.151,-0.245,1.002,2.136,-12.634,-2.930
0.114,-0.258,1.021,1.221,-9.888,-3.052
0.093,-0.237,1.026,0.305,-8.728,-4.639
0.100,-0.214,1.038,-0.916,-6.348,-5.310
0.101,-0.208,1.048,-2.991,-1.038,-3.235
0.088,-0.220,1.057,-4.028,6.348,-2.380
0.084,-0.217,1.053,-4.150,14.404,-2.380
0.090,-0.200,1.022,-4.700,19.714,-2.319
0.092,-0.195,0.982,-6.592,22.095,-1.892
0.090,-0.186,0.955,-7.019,22.339,-0.305
0.074,-0.161,0.960,-5.249,18.311,0.671
0.058,-0.136,0.986,-2.502,10.315,0.427
0.054,-0.135,1.002,-1.221,1.648,-0.305
0.039,-0.133,1.017,-1.404,-2.686,-1.770
0.044,-0.147,1.067,0.671,-0.549,-2.258
0.069,-0.140,1.122,5.188,4.089,-2.563
0.100,-0.115,1.153,7.874,6.775,-3.784
0.154,-0.108,1.195,6.592,7.263,-3.113
0.160,-0.088,1.209,2.563,5.188,-0.061
0.148,-0.068,1.220,-0.610,4.272,2.808
0.144,-0.055,1.231,-2.319,5.188,4.333
0.138,-0.051,1.238,-3.113,6.714,4.517
0.137,-0.059,1.221,-3.601,8.240,3.479
0.149,-0.072,1.199,-3.235,9.827,2.441
0.161,-0.062,1.172,-2.319,10.498,2.014
0.167,-0.042,1.158,-1.465,10.864,2.075
0.175,-0.051,1.153,-1.038,10.986,2.136
0.186,-0.049,1.133,-1.587,8.484,2.197
0.188,-0.050,1.118,-2.808,4.639,2.869
0.195,-0.057,1.123,-4.028,2.014,3.967
0.203,-0.059,1.126,-4.517,1.465,5.127
0.207,-0.067,1.125,-5.432,2.991,7.202
0.208,-0.082,1.120,-6.165,5.554,9.094
0.206,-0.091,1.116,-6.409,8.301,10.742
0.197,-0.092,1.112,-6.165,10.803,11.719
0.198,-0.094,1.092,-6.348,11.841,12.634
0.190,-0.104,1.070,-7.935,9.766,13.794
0.179,-0.105,1.039,-10.254,5.554,15.381
0.168,-0.114,1.013,-12.146,0.793,17.151
0.151,-0.118,0.988,-14.038,-2.075,18.250
0.137,-0.125,0.960,-14.587,-3.113,18.799
0.125,-0.136,0.938,-13.916,-2.258,19.287
0.117,-0.141,0.930,-12.878,0.366,19.836
0.104,-0.130,0.915,-11.475,3.601,20.752
0.094,-0.115,0.908,-9.338,7.080,21.240
0.090,-0.091,0.909,-6.836,10.620,21.240
0.084,-0.069,0.921,-5.432,12.695,21.240
0.075,-0.059,0.929,-5.859,11.475,21.912
0.068,-0.053,0.933,-8.301,5.615,21.973
0.066,-0.052,0.924,-11.597,-3.601,21.973
0.061,-0.049,0.923,-15.015,-12.146,21.667
0.059,-0.050,0.926,-15.503,-16.418,20.508
0.068,-0.059,0.935,-13.733,-14.648,18.860
0.068,-0.059,0.946,-10.559,-9.521,17.334
0.065,-0.064,0.965,-7.141,-2.991,15.747
0.062,-0.072,0.984,-4.517,2.625,13.916
0.066,-0.067,0.999,-3.052,6.836,12.268
0.071,-0.060,1.003,-2.380,9.460,11.169
0.080,-0.056,1.008,-1.831,11.597,10.559
0.088,-0.054,1.002,-1.831,12.390,10.071
0.091,-0.053,0.998,-2.441,11.841,10.010
0.093,-0.057,0.986,-2.686,10.010,9.705
0.093,-0.077,0.992,-2.258,7.446,9.277
0.093,-0.086,1.008,-2.075,3.906,9.094
0.094,-0.092,1.019,-1.709,1.160,8.362
0.101,-0.101,1.027,-0.549,1.770,7.202
0.106,-0.097,1.043,1.648,5.920,7.141
0.104,-0.089,1.041,3.235,9.949,7.507
0.100,-0.079,1.020,2.502,11.292,8.057
0.102,-0.075,1.015,1.160,10.986,8.850
0.098,-0.074,1.008,-1.038,7.568,9.766

0.101,1.499,1.749,13.916,-50.415,-11.230
0.211,1.917,1.911,12.329,-84.656,-26.672
0.501,2.307,1.941,10.437,-117.737,-43.335
0.882,2.643,1.810,4.150,-138.367,-55.664
1.173,2.885,1.659,-10.254,-142.212,-47.485
1.265,3.131,1.539,-33.081,-132.141,-8.484
1.216,3.356,1.453,-55.298,-108.276,47.791
0.967,3.495,1.397,-71.899,-70.129,102.478
0.525,3.555,1.380,-87.402,-31.982,152.161
-0.041,3.601,1.367,-100.708,2.930,190.979
-0.652,3.536,1.252,-109.192,45.959,206.055
-1.222,3.339,1.051,-116.150,89.600,192.444
-1.763,2.946,0.690,-115.845,118.408,145.325
-2.186,2.280,0.307,-105.774,128.723,66.040
-2.458,1.273,0.003,-85.815,127.502,-28.137
-2.598,-0.132,-0.444,-63.599,129.517,-113.037
-2.332,-2.423,-1.200,-44.922,147.278,-176.453
-1.528,-4.000,-1.847,2.563,146.240,-242.432
-0.700,-4.000,-0.957,133.057,96.863,-335.266
-0.299,-4.000,0.228,290.466,3.601,-414.673
0.220,-4.000,0.761,305.054,-122.803,-424.866
0.677,-4.000,1.577,218.384,-248.169,-393.921
1.110,-4.000,2.785,205.811,-304.138,-337.952
1.721,-3.658,3.105,206.970,-238.586,-255.981
1.853,-2.709,2.323,135.803,-64.148,-170.532
1.522,-2.217,1.628,60.974,132.690,-77.026
0.772,-1.751,0.806,34.851,221.619,27.771
-0.201,-1.170,0.308,5.737,200.439,124.756
-1.062,-0.511,0.218,-39.124,133.728,167.603
-1.407,-0.095,0.202,-56.763,48.340,172.058
-1.513,0.280,0.196,-49.561,-18.738,154.541
-1.433,0.500,0.367,-42.358,-51.514,130.554
-1.295,0.485,0.543,-30.701,-66.956,103.821
-1.121,0.325,0.835,-18.616,-74.951,75.684
-0.910,0.156,1.087,-13.000,-80.078,51.270
-0.677,-0.043,1.244,-9.766,-77.148,33.264
-0.485,-0.202,1.362,-4.639,-59.998,20.508
-0.341,-0.192,1.401,7.263,-35.889,12.085
-0.240,-0.142,1.342,18.127,-10.986,7.507
-0.193,-0.137,1.240,18.677,11.658,2.747
-0.099,-0.174,1.106,16.052,26.245,-1.526
0.011,-0.203,0.987,14.954,27.100,-1.953
0.063,-0.252,0.951,12.329,20.020,0.061
0.108,-0.289,0.971,10.071,11.475,3.235
0.115,-0.282,1.028,8.911,3.967,5.920
0.101,-0.262,1.078,5.920,-3.601,9.155
0.061,-0.230,1.093,-0.427,-10.925,13.062
-0.020,-0.200,1.066,-8.484,-14.526,16.357
-0.104,-0.194,1.005,-12.634,-9.888,17.517
-0.151,-0.196,0.981,-13.062,-0.549,15.930
-0.189,-0.187,0.922,-12.268,5.737,13.367
-0.174,-0.184,0.908,-13.000,7.446,10.376
-0.153,-0.209,0.915,-12.756,6.958,9.216
-0.093,-0.210,0.959,-12.634,6.531,10.376
-0.067,-0.201,0.988,-14.832,7.751,14.404
-0.094,-0.183,0.991,-15.259,12.878,17.639
-0.122,-0.175,1.011,-12.268,20.691,15.869
-0.156,-0.143,1.019,-9.277,21.606,11.414
-0.173,-0.128,1.017,-10.132,15.686,7.629
-0.173,-0.141,0.999,-11.047,9.094,1.953
-0.144,-0.166,0.997,-8.240,8.423,-3.174
-0.103,-0.178,0.979,-3.906,12.634,-7.080
-0.066,-0.184,0.980,-0.244,18.799,-9.216
-0.012,-0.178,0.989,2.380,23.254,-9.583
0.020,-0.168,0.997,3.784,22.461,-7.812
0.040,-0.177,0.994,2.441,17.639,-7.202
0.058,-0.194,1.007,1.648,13.000,-7.385
0.078,-0.194,1.024,3.235,8.484,-5.310
0.081,-0.201,1.048,4.272,5.737,-4.211
0.078,-0.193,1.077,5.615,4.028,-3.967
0.088,-0.185,1.111,8.545,1.892,-3.296
0.083,-0.165,1.168,9.338,-0.305,-2.319
0.074,-0.146,1.211,8.545,-2.258,-2.014
0.073,-0.144,1.246,7.812,-2.258,-1.343
0.065,-0.153,1.265,6.165,-1.465,0.061
0.066,-0.168,1.271,3.357,1.221,1.587
0.070,-0.175,1.250,1.343,6.348,2.991
0.091,-0.183,1.232,-0.061,13.550,4.211
0.093,-0.184,1.182,-0.671,19.287,5.005
0.101,-0.178,1.146,-1.831,19.897,6.042
0.097,-0.167,1.099,-3.174,16.602,5.920
0.110,-0.154,1.081,-3.540,11.780,5.798
0.117,-0.144,1.064,-3.723,5.798,6.470
0.125,-0.143,1.065,-4.395,-0.854,7.812
0.119,-0.143,1.072,-5.005,-6.409,8.850
0.121,-0.144,1.081,-5.493,-9.521,9.827
0.117,-0.147,1.085,-6.348,-10.193,11.169
0.108,-0.133,1.096,-7.324,-9.216,13.000
0.097,-0.123,1.107,-8.240,-6.165,15.015
0.068,-0.102,1.097,-9.338,-1.709,16.785
0.041,-0.079,1.079,-9.583,5.005,18.066
0.017,-0.061,1.050,-9.338,12.634,18.188
-0.000,-0.050,1.026,-9.460,18.677,17.273
-0.015,-0.048,1.004,-9.521,21.912,16.296
-0.027,-0.040,0.977,-9.644,21.912,14.648
-0.025,-0.030,0.956,-9.216,19.653,12.573
-0.018,-0.026,0.943,-8.362,15.808,10.620
-0.001,-0.036,0.935,-7.751,10.681,8.545
0.006,-0.037,0.942,-7.141,5.432,6.226
0.033,-0.035,0.934,-5.859,1.587,3.845
0.054,-0.052,0.942,-4.944,-0.061,2.380
0.063,-0.067,0.953,-4.395,-1.282,1.648
0.070,-0.087,0.954,-4.089,-2.258,0.916
0.077,-0.115,0.953,-3.967,-2.808,-0.061
0.083,-0.134,0.956,-3.296,-2.808,-0.549
0.089,-0.144,0.971,-1.343,-1.709,-0.488
0.093,-0.156,0.990,0.549,0.244,-0.732
0.097,-0.162,1.009,1.953,2.747,-0.793
0.099,-0.171,1.026,2.686,6.165,-0.122
0.101,-0.171,1.027,2.930,9.155,0.854
0.095,-0.175,1.026,2.014,10.986,1.770
0.091,-0.179,1.021,1.404,12.207,2.136
0.087,-0.184,1.021,1.221,11.780,2.136
0.096,-0.175,1.026,0.671,10.010,1.160
0.078,-0.180,1.019,0.610,6.592,0.610
0.077,-0.173,1.013,0.916,4.089,1.038
0.070,-0.165,1.021,0.610,2.686,1.282
0.072,-0.153,1.017,0.610,2.258,3.235
0.067,-0.131,1.019,1.526,2.747,5.493

0.244,1.378,1.324,27.283,-7.324,13.428
0.239,1.698,1.567,24.048,-17.822,13.123
0.320,2.008,1.821,20.569,-47.913,8.850
0.488,2.361,1.930,13.611,-94.727,0.793
0.768,2.618,1.821,-1.892,-142.517,-2.136
0.939,2.776,1.664,-24.841,-168.274,6.287
0.903,2.971,1.486,-47.424,-164.246,28.870
0.763,3.198,1.372,-62.073,-132.080,58.838
0.492,3.354,1.387,-69.153,-89.722,86.670
0.001,3.460,1.473,-73.303,-60.852,109.131
-0.621,3.558,1.669,-77.820,-45.105,122.498
-1.202,3.686,1.840,-83.130,-37.354,118.530
-1.532,3.773,1.811,-94.360,-28.931,87.646
-1.692,3.631,1.565,-115.051,-7.935,36.865
-1.840,2.985,1.089,-135.193,18.433,-19.714
-2.294,1.805,0.323,-139.587,46.387,-77.454
-3.116,0.034,-0.558,-115.112,104.004,-136.108
-3.837,-2.390,-1.614,-61.768,219.116,-204.346
-3.827,-4.000,-2.501,18.188,354.919,-307.983
-2.527,-4.000,-2.601,108.398,379.211,-432.617
-0.873,-4.000,-2.283,182.922,189.758,-529.724
0.242,-4.000,-1.652,220.703,-114.075,-544.800
1.078,-4.000,0.485,255.493,-357.361,-490.356
2.552,-4.000,3.037,294.983,-488.342,-372.192
3.002,-4.000,4.000,273.804,-495.728,-224.731
2.624,-2.959,4.000,180.298,-339.905,-97.595
1.769,-2.397,3.959,54.810,-39.063,26.001
0.349,-1.999,2.453,-30.945,259.460,141.479
-1.152,-1.210,1.421,-61.096,396.973,217.041
-2.054,-0.178,0.647,-69.580,329.224,245.361
-2.356,0.809,0.073,-78.613,168.152,231.873
-2.181,1.099,-0.079,-61.279,41.870,178.711
-1.743,1.030,0.174,-27.588,-30.823,115.051
-1.352,0.811,0.571,-6.775,-82.886,75.623
-0.947,0.603,1.049,0.488,-123.535,52.917
-0.699,0.413,1.439,-1.709,-132.080,42.053
-0.585,0.201,1.635,-7.568,-96.680,38.879
-0.486,0.031,1.632,-9.399,-36.804,30.579
-0.295,-0.082,1.556,-5.798,18.677,14.160
-0.098,-0.126,1.383,-1.343,49.988,-3.601
0.140,-0.198,1.166,-3.174,54.626,-15.869
0.402,-0.251,0.974,-8.789,36.865,-21.057
0.523,-0.294,0.821,-10.498,6.042,-19.592
0.552,-0.324,0.772,-5.737,-20.081,-16.052
0.557,-0.374,0.821,-0.793,-37.598,-11.047
0.518,-0.371,0.925,-0.916,-46.753,-2.502
0.435,-0.317,1.032,-1.892,-43.396,8.850
0.316,-0.262,1.069,-2.930,-27.588,19.897
0.180,-0.197,1.063,-5.249,-3.845,27.710
0.073,-0.131,1.014,-7.568,20.935,30.945
-0.019,-0.063,0.944,-9.949,37.659,32.166
-0.084,0.020,0.865,-13.489,41.504,30.518
-0.077,0.031,0.812,-16.663,33.691,25.879
-0.023,0.012,0.789,-20.630,21.240,21.301
-0.005,-0.027,0.762,-23.376,10.315,17.700
0.032,-0.075,0.778,-20.142,6.287,13.184
0.092,-0.107,0.818,-13.794,5.005,9.888
0.118,-0.119,0.882,-7.874,3.113,9.399
0.134,-0.129,0.932,-3.906,3.235,8.606
0.124,-0.130,0.971,-1.526,5.676,7.812
0.101,-0.111,0.973,1.892,8.728,5.798
0.090,-0.096,0.948,4.456,9.766,3.357
0.090,-0.092,0.927,4.700,6.592,1.831
0.093,-0.087,0.929,4.822,0.488,0.732
0.097,-0.094,0.936,6.042,-4.639,0.305
0.101,-0.113,0.977,7.751,-7.629,0.366
0.113,-0.122,1.007,8.667,-9.094,1.282
0.104,-0.117,1.027,9.949,-7.568,3.418
0.107,-0.100,1.069,12.634,-3.174,3.418
0.124,-0.095,1.129,15.198,-0.366,4.211
0.114,-0.068,1.161,15.076,0.366,5.920
0.101,-0.052,1.181,12.878,0.366,7.141
0.081,-0.041,1.186,11.047,1.587,7.507
0.067,-0.039,1.174,8.362,4.089,7.812
0.068,-0.049,1.154,4.944,6.226,7.751
0.071,-0.067,1.137,2.258,7.568,7.385
0.077,-0.084,1.123,0.854,9.338,6.470
0.095,-0.099,1.120,0.183,10.986,5.493
0.121,-0.099,1.106,0.244,10.315,5.310
0.124,-0.086,1.092,-0.793,8.728,6.104
0.129,-0.074,1.082,-1.465,8.118,7.324
0.126,-0.054,1.065,-0.916,8.240,8.362
0.108,-0.039,1.061,-0.549,8.362,9.155
0.090,-0.048,1.045,-1.282,7.141,9.094
0.085,-0.060,1.025,-1.526,5.554,7.874
0.078,-0.077,1.022,-1.099,4.272,6.592
0.081,-0.096,1.031,-0.305,2.869,6.165
0.094,-0.123,1.044,-0.671,0.183,6.042
0.099,-0.126,1.040,-1.526,-3.601,5.554
0.096,-0.120,1.064,-1.221,-5.615,6.287
0.092,-0.108,1.086,0.000,-3.906,6.348
0.085,-0.104,1.085,-0.671,0.000,5.554
0.067,-0.099,1.071,-2.197,4.028,6.226
0.051,-0.095,1.046,-3.906,6.897,7.690
0.037,-0.090,1.024,-5.371,8.057,8.057
0.034,-0.090,1.015,-6.897,7.263,7.690
