aX,aY,aZ,gX,gY,gZ
0.430,0.806,-0.114,-48.950,7.019,-13.672
0.449,0.802,-0.121,-49.561,4.944,-14.709
0.461,0.796,-0.142,-49.133,8.606,-14.954
0.467,0.783,-0.159,-46.875,18.066,-14.893
0.471,0.790,-0.161,-44.800,30.151,-14.343
0.467,0.770,-0.164,-44.434,39.612,-12.817
0.466,0.773,-0.160,-45.837,43.640,-10.986
0.455,0.782,-0.184,-47.546,41.016,-8.606
0.443,0.777,-0.204,-49.744,34.607,-7.935
0.453,0.776,-0.212,-52.124,27.344,-8.606
0.463,0.773,-0.228,-53.711,20.752,-9.399
0.476,0.759,-0.246,-53.406,17.273,-9.888
0.481,0.748,-0.260,-51.270,17.700,-10.559
0.479,0.758,-0.251,-49.377,21.118,-10.742
0.466,0.754,-0.240,-48.401,23.560,-10.437
0.473,0.750,-0.241,-48.828,23.621,-10.193
0.473,0.747,-0.252,-51.025,23.254,-9.644
0.470,0.740,-0.265,-52.734,24.048,-8.179

0.420,0.355,2.112,92.834,-27.832,-41.443
0.404,0.348,2.096,68.176,-32.227,-37.537
0.434,0.356,2.015,39.917,-27.161,-31.372
0.448,0.318,1.900,16.724,-12.817,-23.865
0.503,0.310,1.705,2.136,5.920,-17.944
0.561,0.330,1.399,-6.531,26.917,-11.780
0.564,0.343,1.095,-14.954,45.471,-3.540
0.521,0.347,0.845,-24.231,58.411,3.174
0.470,0.344,0.724,-28.625,63.782,7.324
0.441,0.386,0.667,-25.269,57.312,7.996
0.452,0.465,0.621,-21.912,41.077,7.690
0.461,0.519,0.541,-26.123,19.043,5.798
0.447,0.545,0.474,-34.363,1.648,5.127
0.444,0.578,0.433,-39.124,-6.470,6.531
0.438,0.604,0.396,-36.377,-6.592,7.446
0.441,0.620,0.407,-29.236,-0.244,7.629
0.458,0.639,0.480,-21.118,9.888,7.874
0.483,0.659,0.528,-15.503,18.005,9.277
0.479,0.669,0.530,-13.611,21.667,12.146
0.456,0.666,0.524,-13.428,23.499,14.343
0.439,0.665,0.542,-11.841,23.621,14.160
0.427,0.663,0.582,-8.911,19.897,11.780
0.437,0.668,0.653,-6.592,13.977,8.240
0.461,0.669,0.712,-7.751,6.165,5.920
0.480,0.669,0.714,-12.695,-3.357,5.127
0.475,0.642,0.695,-18.127,-11.963,6.714
0.469,0.627,0.702,-19.714,-15.381,7.568
0.460,0.623,0.728,-16.663,-12.146,6.958
0.452,0.626,0.752,-12.878,-5.127,6.775
0.447,0.625,0.729,-12.024,0.671,7.263
0.419,0.613,0.704,-13.062,5.188,7.935
0.394,0.612,0.699,-13.672,9.399,8.057
0.384,0.606,0.686,-12.512,10.742,6.958
0.389,0.606,0.697,-12.512,9.094,5.798
0.396,0.606,0.719,-14.526,4.944,5.310
0.402,0.605,0.746,-18.433,0.244,5.310
0.411,0.597,0.759,-21.423,-2.869,5.676
0.406,0.597,0.763,-23.804,-3.174,6.592
0.395,0.601,0.764,-25.391,-2.625,7.874
0.387,0.615,0.731,-26.733,-2.075,7.996
0.379,0.621,0.675,-28.870,-0.732,8.118
0.369,0.625,0.634,-30.640,1.160,8.606
0.358,0.633,0.615,-30.029,3.967,7.996
0.355,0.642,0.605,-27.161,7.874,7.080
0.353,0.653,0.620,-24.048,11.475,5.981
0.356,0.656,0.634,-22.583,13.184,4.761
0.362,0.652,0.654,-23.010,11.414,3.967
0.378,0.651,0.676,-24.353,7.385,3.540
0.387,0.663,0.676,-26.917,2.197,3.113
0.395,0.661,0.634,-31.128,-2.563,3.601
0.401,0.661,0.592,-34.424,-5.371,4.089
0.399,0.670,0.551,-34.912,-5.249,4.150
0.402,0.681,0.522,-32.837,-3.418,4.028
0.403,0.694,0.523,-29.785,0.244,3.357
0.403,0.704,0.536,-26.672,4.517,2.808
0.406,0.710,0.543,-24.963,6.470,2.686
0.409,0.710,0.554,-24.536,6.042,2.197
0.411,0.708,0.569,-24.353,4.333,1.892
0.413,0.708,0.588,-24.109,1.770,1.404
0.414,0.713,0.603,-24.353,-0.183,1.221
0.405,0.715,0.608,-25.330,-1.099,1.221
0.400,0.712,0.598,-26.123,-0.427,1.343
0.396,0.706,0.583,-26.062,1.404,1.160
0.399,0.703,0.579,-25.208,4.456,0.488
0.411,0.706,0.582,-24.780,6.653,0.000
0.425,0.706,0.549,-25.635,7.446,0.305
0.424,0.706,0.505,-27.161,9.155,2.014
0.414,0.709,0.476,-26.794,11.536,3.174
0.405,0.718,0.457,-24.048,13.550,2.808
0.407,0.725,0.454,-21.057,14.038,1.953
0.411,0.730,0.457,-19.836,12.573,1.099
0.412,0.728,0.460,-19.775,9.399,0.549
0.416,0.726,0.468,-19.714,6.653,0.549
0.423,0.729,0.473,-19.775,3.906,0.610
0.427,0.730,0.474,-19.714,1.282,0.305
0.438,0.729,0.470,-20.020,-0.977,0.183
0.446,0.727,0.456,-20.264,-2.258,0.671
0.443,0.736,0.450,-19.043,-1.648,1.465
0.437,0.745,0.443,-17.761,0.244,2.319
0.429,0.749,0.437,-15.869,2.930,2.625
0.423,0.754,0.441,-13.916,5.066,2.625
0.420,0.760,0.445,-13.367,4.639,2.747
0.413,0.759,0.451,-13.916,2.563,3.113
0.408,0.757,0.453,-14.038,0.549,3.052
0.410,0.752,0.454,-13.855,-1.465,2.319
0.411,0.751,0.458,-12.756,-3.357,1.770
0.415,0.751,0.469,-11.902,-4.578,1.099
0.419,0.751,0.478,-11.169,-4.456,0.244
0.420,0.751,0.486,-10.376,-3.479,-0.427
0.420,0.750,0.492,-9.949,-2.441,-0.488
0.426,0.748,0.488,-9.766,-1.099,-0.305
0.428,0.745,0.467,-9.583,0.732,-0.061
0.422,0.749,0.461,-8.667,3.601,0.916
0.414,0.760,0.458,-7.690,5.737,1.221
0.408,0.763,0.459,-7.385,5.676,1.221
0.411,0.762,0.463,-8.423,4.028,1.038
0.421,0.758,0.470,-9.521,1.099,1.099
0.431,0.753,0.474,-10.071,-1.526,1.282
0.434,0.749,0.479,-10.254,-2.502,1.465
0.437,0.750,0.485,-9.644,-2.625,1.648
0.437,0.749,0.480,-9.033,-2.808,1.892
0.432,0.752,0.490,-8.606,-1.404,2.319
0.430,0.757,0.497,-7.874,0.671,2.258
0.426,0.761,0.501,-7.751,2.136,2.502
0.419,0.759,0.501,-8.606,2.258,3.235
0.416,0.760,0.501,-9.583,1.526,3.540
0.408,0.766,0.504,-9.949,0.183,3.784
0.401,0.770,0.500,-10.315,-0.366,3.967
0.395,0.770,0.497,-10.742,-0.549,3.723
0.393,0.771,0.500,-10.681,0.244,2.991
0.395,0.771,0.500,-10.376,0.916,2.441
0.396,0.770,0.494,-11.108,1.282,2.319
0.398,0.765,0.482,-12.207,1.770,2.380
0.404,0.764,0.480,-13.184,2.991,3.296
0.397,0.769,0.476,-13.489,3.601,4.150
0.393,0.774,0.469,-13.916,3.540,4.028
0.392,0.773,0.464,-14.465,3.052,3.540
0.392,0.772,0.467,-14.465,2.136,3.418
0.392,0.777,0.467,-14.465,1.526,3.052

-0.258,-0.410,-2.210,16.724,118.103,2.319
-0.362,-0.359,-1.989,28.503,73.120,4.883
-0.410,-0.272,-1.632,30.090,24.292,4.822
-0.368,-0.123,-1.378,23.132,-21.057,4.456
-0.313,-0.095,-1.147,10.559,-54.138,6.958
-0.227,-0.095,-0.959,-1.038,-71.533,10.864
-0.137,-0.071,-0.848,-9.155,-75.073,12.878
-0.070,-0.068,-0.760,-14.587,-66.162,12.817
-0.018,-0.085,-0.722,-15.808,-48.767,11.169
0.015,-0.107,-0.706,-12.512,-27.527,8.362
0.040,-0.135,-0.707,-7.568,-6.836,5.188
0.060,-0.153,-0.725,-2.197,10.437,3.296
0.063,-0.167,-0.760,1.953,22.888,5.127
0.049,-0.180,-0.811,5.737,29.297,9.827
0.030,-0.190,-0.877,8.911,32.227,14.893
0.002,-0.206,-0.958,12.146,34.363,18.982
-0.029,-0.207,-1.036,15.564,37.781,22.095
-0.053,-0.195,-1.151,21.057,41.748,25.574
-0.075,-0.187,-1.294,28.015,45.288,29.968
-0.097,-0.201,-1.409,36.377,47.241,36.560
-0.125,-0.228,-1.474,48.462,43.518,42.114
-0.148,-0.231,-1.518,61.768,33.020,42.786
-0.164,-0.224,-1.587,71.350,18.799,40.710
-0.163,-0.219,-1.660,75.989,8.667,39.978
-0.167,-0.217,-1.709,79.773,5.432,41.931
-0.184,-0.213,-1.741,87.341,4.456,45.593
-0.203,-0.189,-1.788,101.196,3.418,46.875
-0.236,-0.152,-1.828,117.126,1.648,46.387
-0.241,-0.110,-1.803,131.409,-2.136,44.983
-0.273,-0.075,-1.787,147.461,-11.658,38.940
-0.306,-0.041,-1.745,160.278,-23.804,28.992
-0.297,-0.017,-1.698,166.321,-33.142,17.090
-0.278,-0.018,-1.657,166.809,-39.551,7.019
-0.261,-0.041,-1.632,163.513,-45.471,2.563
-0.262,-0.071,-1.632,160.217,-54.016,1.770
-0.274,-0.100,-1.656,158.752,-63.110,1.892
-0.293,-0.106,-1.674,161.621,-70.618,1.465
-0.311,-0.104,-1.672,169.128,-77.332,-0.549
-0.318,-0.105,-1.646,178.955,-85.083,-5.127
-0.304,-0.102,-1.649,187.134,-94.055,-11.353
-0.296,-0.145,-1.633,194.153,-103.882,-14.893
-0.285,-0.150,-1.606,202.942,-114.624,-18.616
-0.275,-0.133,-1.539,214.844,-124.329,-23.560
-0.248,-0.132,-1.445,227.417,-133.423,-29.480
-0.208,-0.143,-1.345,236.633,-142.456,-35.400
-0.150,-0.144,-1.253,240.234,-150.635,-37.903
-0.098,-0.133,-1.159,238.647,-159.058,-34.851
-0.065,-0.126,-1.062,235.046,-168.945,-28.687
-0.042,-0.106,-0.989,231.995,-176.697,-22.583
-0.035,-0.076,-0.911,230.530,-179.932,-15.991
-0.016,-0.072,-0.792,232.788,-180.603,-11.902
0.022,-0.060,-0.687,237.732,-175.964,-11.475
0.037,-0.036,-0.575,242.249,-162.109,-9.888
0.056,-0.040,-0.466,244.995,-146.240,-6.348
0.083,-0.045,-0.394,244.568,-134.949,-2.747
0.074,-0.016,-0.375,239.807,-127.991,0.305
0.062,-0.022,-0.306,233.398,-122.620,4.395
0.070,-0.010,-0.266,230.530,-119.385,7.080
0.050,-0.004,-0.245,231.567,-112.427,8.728
0.032,0.015,-0.148,236.206,-96.863,8.118
0.030,0.032,-0.034,244.019,-82.642,5.676
0.055,0.047,0.048,246.826,-76.355,3.967
0.049,0.070,0.094,239.380,-78.918,4.578
0.051,0.089,0.137,227.356,-84.900,6.653
0.059,0.104,0.189,219.482,-87.830,8.423
0.068,0.119,0.232,217.896,-84.045,8.301
0.076,0.132,0.273,219.177,-73.975,7.263
0.083,0.147,0.325,220.764,-63.354,5.798
0.098,0.159,0.383,219.849,-57.739,4.578
0.120,0.163,0.425,215.576,-58.899,4.578
0.138,0.172,0.448,208.557,-62.866,5.371
0.147,0.192,0.503,202.271,-61.584,5.981
0.146,0.199,0.556,201.172,-53.833,6.287
0.143,0.191,0.638,205.200,-45.532,5.798
0.141,0.230,0.734,207.397,-40.405,4.517
0.121,0.262,0.769,204.590,-43.579,4.700
0.108,0.289,0.809,194.519,-51.819,6.348
0.105,0.311,0.831,181.152,-60.791,8.850
0.099,0.352,0.901,171.387,-64.880,10.803
0.114,0.387,1.005,166.443,-60.242,10.864
0.115,0.391,1.076,165.222,-50.903,9.460
0.135,0.376,1.182,164.307,-37.720,5.737
0.182,0.344,1.272,162.170,-28.137,1.648
0.221,0.311,1.343,157.166,-25.269,-1.099
0.234,0.336,1.463,148.987,-26.733,-2.075
0.157,0.359,1.566,142.639,-35.522,-1.343
0.036,0.364,1.745,134.094,-53.406,-0.122
-0.064,0.444,1.976,116.455,-82.703,-1.099
-0.155,0.512,2.205,92.285,-115.845,-2.808
-0.193,0.535,2.427,72.449,-134.033,-4.761
-0.220,0.506,2.535,61.707,-125.977,-14.404
-0.155,0.478,2.521,49.683,-90.942,-25.391
0.020,0.431,2.342,28.076,-38.330,-31.677
0.219,0.444,1.960,-3.662,13.245,-29.419
0.267,0.399,1.481,-34.851,52.124,-16.479
0.257,0.343,1.088,-55.725,79.163,-3.174
0.209,0.370,0.804,-64.819,97.900,5.066
0.191,0.425,0.571,-60.486,100.708,8.484
0.182,0.474,0.423,-48.035,86.670,6.104
0.210,0.518,0.341,-38.574,64.331,2.441
0.255,0.583,0.319,-32.715,37.903,-1.770
0.281,0.648,0.324,-31.494,17.090,-3.784
0.316,0.681,0.350,-32.410,5.310,-3.967
0.344,0.702,0.360,-30.701,0.366,-3.296
0.365,0.723,0.385,-26.611,2.441,-2.502
0.399,0.737,0.399,-21.729,7.874,-1.587
0.416,0.738,0.401,-17.822,13.916,1.404
0.400,0.734,0.421,-14.832,19.714,5.737
0.385,0.738,0.465,-9.949,23.010,8.118
0.369,0.742,0.521,-3.601,23.682,7.507
0.364,0.735,0.599,1.099,20.508,5.920
0.365,0.731,0.687,2.014,13.000,3.845
0.399,0.727,0.748,-0.122,4.822,2.197
0.431,0.705,0.735,-4.333,-0.916,2.258
0.421,0.678,0.721,-7.874,-3.174,4.944
0.393,0.676,0.739,-8.667,-2.258,6.653
0.372,0.678,0.755,-6.775,0.488,6.775
0.359,0.678,0.749,-4.944,2.258,6.042
0.339,0.670,0.735,-5.737,3.296,5.371

-0.186,0.253,2.385,126.282,-4.211,-21.851
-0.137,0.350,2.416,90.149,-34.912,-25.146
-0.107,0.376,2.327,52.490,-66.589,-25.513
-0.039,0.413,2.115,16.907,-82.703,-23.315
0.034,0.420,1.888,-7.324,-76.172,-21.729
0.118,0.391,1.654,-17.578,-50.293,-20.081
0.205,0.360,1.461,-16.418,-13.855,-16.357
0.277,0.376,1.287,-9.827,23.682,-14.343
0.321,0.398,1.150,-4.028,55.359,-11.719
0.355,0.406,1.074,-2.563,75.195,-6.775
0.369,0.419,1.043,-7.629,83.008,-1.038
0.365,0.441,1.013,-17.517,80.688,4.517
0.351,0.459,0.975,-28.870,72.021,8.972
0.336,0.465,0.930,-39.429,60.547,12.146
0.305,0.474,0.919,-48.340,48.462,13.245
0.284,0.499,0.917,-54.749,34.912,12.390
0.284,0.517,0.905,-60.852,20.264,11.536
0.311,0.545,0.880,-68.481,9.277,10.437
0.343,0.568,0.791,-75.562,5.310,9.766
0.351,0.564,0.678,-77.454,7.996,11.292
0.353,0.586,0.610,-73.914,15.625,12.451
0.324,0.627,0.563,-66.467,23.987,10.620
0.312,0.673,0.560,-58.228,33.203,7.935
0.311,0.693,0.576,-52.124,38.879,5.554
0.320,0.710,0.586,-48.645,38.940,2.380
0.351,0.718,0.558,-49.133,34.058,0.122
0.380,0.710,0.523,-52.002,26.978,-0.244
0.389,0.702,0.529,-54.626,22.644,0.061
0.384,0.706,0.542,-52.856,21.484,0.000
0.379,0.707,0.549,-48.157,22.217,-0.549
0.380,0.711,0.567,-45.105,22.522,-1.648
0.377,0.706,0.577,-44.678,21.423,-2.136
0.377,0.694,0.588,-45.105,20.264,-2.258
0.393,0.688,0.592,-44.556,20.447,-2.502
0.413,0.684,0.546,-44.373,21.423,-2.441
0.417,0.678,0.508,-44.312,23.804,-2.014
0.421,0.682,0.488,-43.579,26.001,-1.099
0.412,0.693,0.486,-41.443,26.978,-0.854
0.400,0.702,0.490,-38.818,25.452,-1.160
0.399,0.712,0.502,-38.208,20.630,-1.404
0.392,0.724,0.524,-40.039,14.160,-1.038
0.387,0.727,0.528,-42.847,6.287,-0.854
0.382,0.724,0.513,-45.715,-1.221,-0.671
0.384,0.723,0.508,-47.485,-5.493,-1.099
0.395,0.720,0.509,-47.791,-7.202,-1.953
0.406,0.718,0.513,-47.180,-6.165,-2.197
0.413,0.718,0.513,-46.448,-2.991,-1.892
0.407,0.719,0.517,-45.044,1.953,-1.221
0.396,0.722,0.520,-43.091,7.568,-0.488
0.388,0.724,0.520,-41.626,11.475,-0.366
0.380,0.729,0.520,-41.504,12.451,-0.305
0.370,0.733,0.526,-41.931,12.024,-0.488
0.375,0.730,0.527,-42.725,10.925,-1.648
0.387,0.723,0.526,-42.725,9.705,-2.258
0.395,0.727,0.532,-42.664,9.827,-2.625
0.405,0.737,0.530,-42.664,10.803,-2.808
0.415,0.739,0.520,-43.945,12.146,-2.563
0.417,0.743,0.499,-46.204,14.893,-2.136
0.413,0.745,0.471,-47.546,17.761,-1.343
0.408,0.759,0.462,-48.279,21.362,-0.183
0.396,0.772,0.447,-48.523,24.597,0.916
0.382,0.776,0.425,-49.194,25.696,1.343
0.372,0.780,0.408,-49.500,25.024,0.793
0.370,0.786,0.405,-49.377,23.865,-0.122
0.373,0.792,0.401,-49.133,21.606,-1.160
0.371,0.795,0.392,-49.866,18.494,-1.953
0.371,0.790,0.387,-51.208,15.930,-2.319
0.385,0.787,0.385,-52.368,13.550,-2.808
0.394,0.785,0.364,-53.711,12.024,-3.113
0.396,0.781,0.342,-55.237,12.878,-2.625
0.398,0.780,0.323,-54.871,16.174,-2.380
0.398,0.787,0.310,-52.490,21.729,-2.258
0.393,0.794,0.303,-50.354,26.611,-2.319
0.382,0.799,0.293,-49.438,29.114,-2.625
0.372,0.805,0.287,-48.950,29.724,-3.296
0.369,0.808,0.280,-48.889,28.137,-4.639
0.373,0.809,0.270,-49.805,24.231,-6.226
0.374,0.810,0.266,-51.514,19.592,-7.385
0.383,0.806,0.257,-53.406,14.893,-8.667
0.396,0.801,0.236,-55.298,11.230,-9.949
0.406,0.795,0.217,-55.969,11.475,-10.559
0.419,0.789,0.207,-54.443,16.052,-10.254
0.433,0.792,0.204,-51.514,23.132,-10.010
0.443,0.793,0.199,-49.683,30.457,-9.399
0.439,0.794,0.186,-48.828,36.621,-7.935
0.432,0.804,0.170,-48.767,39.978,-6.775
0.423,0.811,0.154,-50.232,41.565,-6.531
0.420,0.801,0.158,-51.758,40.466,-6.653
0.417,0.804,0.133,-51.025,35.767,-7.202
0.414,0.812,0.128,-51.025,30.457,-8.362
0.423,0.813,0.136,-52.368,24.719,-9.644
0.433,0.809,0.127,-54.688,18.005,-10.986
0.448,0.798,0.107,-56.824,13.855,-11.658
0.468,0.790,0.091,-57.190,14.221,-11.719
0.482,0.789,0.080,-55.908,18.738,-10.864
0.486,0.787,0.067,-53.955,26.123,-9.644
0.483,0.783,0.052,-52.856,34.851,-7.568
0.471,0.779,0.045,-51.453,41.626,-5.981
0.451,0.790,0.038,-49.988,45.349,-5.981
0.439,0.793,0.029,-48.950,44.983,-6.470
0.426,0.797,0.028,-49.805,41.077,-7.324
0.415,0.799,0.032,-51.819,34.180,-8.911
0.405,0.798,0.038,-54.382,24.597,-10.681
0.407,0.796,0.045,-57.861,13.428,-12.634
0.418,0.789,0.040,-62.073,3.052,-14.343
0.432,0.777,0.026,-65.430,-2.136,-15.930
0.449,0.765,0.011,-66.162,0.061,-16.846
0.457,0.753,-0.014,-63.416,8.545,-17.334
0.458,0.743,-0.027,-59.021,21.179,-17.273
0.467,0.741,-0.030,-55.359,33.875,-17.578
0.471,0.747,-0.043,-53.772,44.067,-17.456
0.473,0.738,-0.062,-53.650,50.842,-16.785
0.483,0.735,-0.075,-55.115,53.894,-16.113
0.481,0.737,-0.107,-58.167,52.917,-15.625
0.481,0.724,-0.124,-61.829,49.072,-15.320
0.490,0.728,-0.155,-64.331,42.480,-14.709
0.489,0.709,-0.162,-66.589,36.438,-14.587
0.496,0.713,-0.167,-67.200,29.419,-14.465
0.504,0.708,-0.177,-66.895,22.827,-14.709

-0.075,-0.240,-2.308,131.653,-2.380,24.475
-0.099,-0.180,-2.279,153.198,-15.808,20.264
-0.109,-0.116,-2.224,174.072,-27.100,13.977
-0.113,-0.081,-2.142,192.810,-33.508,4.700
-0.085,-0.031,-2.062,204.651,-34.241,-3.113
-0.025,0.026,-1.995,208.923,-36.682,-7.263
-0.004,0.062,-1.964,210.205,-43.823,-8.179
-0.012,0.048,-1.929,211.365,-54.260,-6.714
-0.026,0.029,-1.910,211.365,-65.002,-6.165
-0.044,-0.038,-1.886,211.243,-75.745,-5.249
-0.028,-0.122,-1.813,213.501,-85.632,-1.709
-0.024,-0.176,-1.779,219.421,-96.313,2.625
-0.043,-0.185,-1.773,224.976,-104.919,7.080
-0.077,-0.232,-1.703,230.347,-105.835,8.728
-0.084,-0.276,-1.543,238.403,-99.426,5.981
-0.078,-0.286,-1.392,249.756,-93.933,0.793
-0.068,-0.284,-1.261,259.399,-93.506,-2.502
-0.051,-0.304,-1.167,263.306,-96.863,-3.357
-0.032,-0.323,-1.046,261.780,-96.924,-2.563
-0.016,-0.309,-0.958,259.216,-93.628,-0.977
-0.042,-0.295,-0.890,259.216,-92.529,2.014
-0.068,-0.297,-0.794,261.292,-95.398,2.563
-0.050,-0.304,-0.694,262.390,-104.919,0.366
-0.021,-0.300,-0.633,260.071,-121.338,0.488
-0.027,-0.281,-0.621,255.432,-136.658,3.784
-0.031,-0.292,-0.596,251.038,-138.672,6.348
-0.010,-0.309,-0.585,252.686,-124.756,5.920
-0.034,-0.338,-0.634,262.390,-98.267,3.479
-0.072,-0.378,-0.569,280.273,-70.313,0.610
-0.096,-0.333,-0.425,298.950,-57.861,-4.822
-0.128,-0.258,-0.287,310.242,-65.247,-12.817
-0.134,-0.231,-0.163,307.495,-85.999,-17.090
-0.115,-0.225,-0.018,294.800,-111.023,-19.775
-0.104,-0.221,0.070,284.546,-132.751,-23.010
-0.060,-0.242,0.171,278.442,-141.968,-23.743
-0.040,-0.274,0.280,277.405,-140.930,-22.644
-0.035,-0.285,0.369,278.381,-136.902,-19.958
-0.016,-0.354,0.432,278.320,-134.583,-15.442
-0.008,-0.368,0.556,277.100,-129.028,-12.695
-0.032,-0.388,0.720,277.893,-119.019,-11.108
-0.048,-0.406,0.929,283.081,-112.793,-12.207
-0.065,-0.364,1.108,282.898,-111.633,-13.855
-0.062,-0.291,1.241,273.621,-115.051,-13.611
-0.045,-0.244,1.396,255.432,-120.850,-11.108
-0.024,-0.183,1.485,233.337,-122.192,-6.104
-0.058,-0.177,1.553,213.989,-112.549,2.014
-0.065,-0.193,1.780,203.125,-91.064,7.263
-0.107,-0.183,2.014,202.209,-67.078,3.662
-0.245,-0.168,2.258,205.078,-49.011,-2.747
-0.349,-0.137,2.587,202.026,-44.800,-13.123
-0.427,-0.110,2.967,188.110,-62.561,-29.968
-0.453,-0.057,3.347,163.391,-93.140,-46.387
-0.364,0.030,3.518,129.333,-121.765,-57.861
-0.194,0.174,3.344,84.106,-135.437,-63.110
-0.050,0.285,2.834,28.198,-117.188,-61.584
0.104,0.296,2.230,-28.625,-63.354,-49.683
0.190,0.146,1.742,-65.613,3.296,-29.602
0.258,0.068,1.356,-76.477,58.960,-13.306
0.326,0.134,1.009,-70.068,96.252,-2.319
0.310,0.235,0.746,-53.162,116.211,3.540
0.263,0.353,0.586,-39.551,125.000,7.629
0.240,0.453,0.497,-31.433,120.667,9.521
0.224,0.499,0.431,-29.114,98.999,9.399
0.220,0.533,0.467,-33.081,66.467,7.019
0.224,0.583,0.574,-38.879,33.508,3.052
0.247,0.619,0.679,-44.189,9.216,-0.488
0.276,0.614,0.769,-46.936,-1.892,-2.319
0.315,0.590,0.854,-47.180,-2.258,-2.930
0.359,0.585,0.930,-46.082,4.150,-2.258
0.377,0.562,0.976,-45.593,14.648,0.732
0.369,0.558,0.978,-46.997,28.442,6.042
0.374,0.542,0.976,-50.598,45.532,10.620
0.363,0.537,0.964,-52.246,60.181,13.611
0.352,0.543,0.930,-52.429,68.787,14.832
0.330,0.557,0.900,-53.345,71.167,14.771
0.323,0.575,0.883,-56.580,67.322,12.756
0.319,0.585,0.859,-61.218,56.458,9.583
0.327,0.600,0.841,-66.589,41.992,5.554
0.342,0.608,0.813,-72.632,29.053,2.441
0.376,0.617,0.786,-78.369,21.118,0.916
0.392,0.620,0.742,-82.703,20.203,1.770
0.398,0.613,0.679,-84.106,25.146,3.784
0.409,0.610,0.620,-82.825,33.203,5.859
0.404,0.619,0.580,-80.017,43.213,8.240
0.392,0.631,0.542,-76.660,51.270,10.132
0.372,0.637,0.503,-73.608,55.237,11.353
0.368,0.640,0.492,-70.679,55.176,11.414
0.370,0.655,0.490,-69.153,50.415,9.399
0.369,0.662,0.489,-70.068,43.030,7.324
0.376,0.663,0.498,-72.693,34.302,6.409
0.376,0.669,0.501,-75.073,25.513,5.798
0.388,0.673,0.491,-76.599,18.494,4.944
0.406,0.677,0.483,-77.454,16.235,4.395
0.409,0.681,0.482,-76.599,20.569,5.005
0.419,0.684,0.464,-74.097,27.832,5.737
0.415,0.688,0.432,-72.021,35.706,7.141
0.399,0.691,0.413,-69.153,42.114,8.728
0.384,0.722,0.396,-66.284,44.983,8.850
0.369,0.740,0.374,-64.697,43.640,7.629
0.366,0.744,0.362,-65.002,38.330,6.104
0.367,0.746,0.348,-66.284,29.785,4.395
0.370,0.753,0.339,-68.115,20.813,2.869
0.382,0.762,0.340,-69.580,13.062,1.465
0.390,0.759,0.332,-71.472,6.714,0.061
0.405,0.753,0.317,-73.181,2.930,-0.916
0.408,0.753,0.312,-72.998,3.479,-1.770
0.412,0.758,0.309,-70.007,6.958,-2.258
0.417,0.764,0.293,-67.078,11.108,-2.747
0.414,0.768,0.286,-65.063,15.747,-2.991
0.401,0.776,0.284,-61.951,20.874,-2.747
0.385,0.792,0.276,-58.167,25.452,-3.906
0.382,0.796,0.272,-55.969,28.015,-5.554
0.377,0.795,0.276,-55.420,28.320,-6.409
0.384,0.797,0.285,-56.702,25.940,-6.531
0.396,0.802,0.285,-60.303,19.653,-5.554
0.392,0.802,0.261,-65.735,11.597,-4.089
0.392,0.796,0.245,-69.702,7.019,-4.272
0.412,0.784,0.237,-69.580,7.629,-5.920
0.430,0.787,0.224,-67.810,10.559,-6.531

-0.229,0.395,2.378,97.168,-100.098,-35.645
-0.119,0.415,2.510,73.975,-111.938,-40.100
-0.039,0.393,2.505,52.429,-104.675,-42.908
0.078,0.380,2.356,29.785,-69.031,-40.710
0.198,0.341,2.132,7.996,-15.320,-35.034
0.232,0.308,1.815,-4.639,33.691,-26.672
0.231,0.311,1.480,-12.329,70.740,-19.226
0.221,0.366,1.213,-21.240,93.750,-11.963
0.227,0.403,1.003,-29.480,98.145,-7.263
0.247,0.448,0.803,-37.903,85.266,-4.883
0.288,0.485,0.605,-46.936,62.744,-3.906
0.332,0.522,0.389,-55.115,37.842,-2.563
0.377,0.524,0.259,-57.861,22.095,-0.244
0.425,0.556,0.210,-52.551,17.517,1.404
0.454,0.593,0.163,-39.795,19.958,2.563
0.455,0.622,0.165,-24.597,26.489,3.113
0.473,0.660,0.215,-11.414,32.349,2.441
0.472,0.678,0.263,-2.441,32.654,2.441
0.447,0.684,0.336,3.174,26.733,3.357
0.441,0.697,0.436,4.883,17.090,3.113
0.435,0.690,0.540,4.822,7.019,2.930
0.443,0.685,0.625,4.700,-0.732,3.662
0.431,0.660,0.682,3.906,-4.944,4.517
0.420,0.646,0.735,3.479,-7.812,5.066
0.406,0.630,0.782,4.211,-9.399,5.005
0.411,0.628,0.828,5.310,-9.033,3.784
0.415,0.623,0.838,5.798,-6.836,3.174
0.373,0.600,0.846,6.775,-3.113,3.906
0.348,0.596,0.871,7.996,1.709,3.357
0.323,0.585,0.896,8.545,4.028,2.441
0.308,0.597,0.930,6.104,4.333,1.709
0.297,0.589,0.936,1.526,1.831,2.197
0.298,0.570,0.910,-4.028,-1.099,2.625
0.300,0.564,0.862,-8.484,-2.869,3.052
0.293,0.556,0.809,-10.315,-2.380,4.089
0.284,0.556,0.783,-9.705,0.427,4.089
0.279,0.568,0.765,-8.728,3.235,3.296
0.273,0.574,0.740,-8.240,4.089,2.747
0.280,0.576,0.698,-8.728,2.075,2.869
0.267,0.575,0.668,-9.583,0.244,3.052
