aX,aY,aZ,gX,gY,gZ
-0.510,0.094,-1.487,-2.014,-600.586,-46.692
-0.429,0.042,-1.376,-4.395,-696.899,-37.354
-0.389,0.043,-1.221,-3.662,-790.466,-22.888
-0.381,0.041,-1.039,-3.174,-876.099,-8.179
-0.388,0.056,-0.853,0.793,-943.298,1.648
-0.446,0.055,-0.696,12.390,-984.253,7.812
-0.526,0.092,-0.518,38.330,-994.019,6.042
-0.633,0.157,-0.332,71.838,-979.065,-7.874
-0.713,0.201,-0.135,98.877,-951.965,-35.461
-0.801,0.239,0.023,113.342,-922.119,-72.693
-0.800,0.182,0.185,117.554,-890.686,-110.840
-0.714,0.075,0.359,111.145,-868.469,-139.709
-0.626,0.049,0.532,94.360,-855.774,-147.583
-0.477,0.061,0.639,65.308,-850.769,-135.193
-0.500,0.073,0.664,35.217,-844.055,-116.577
-0.427,0.055,0.652,17.944,-813.171,-102.478
-0.444,-0.038,0.632,15.259,-766.968,-91.187
-0.595,-0.096,0.694,29.297,-711.853,-85.388
-0.636,-0.114,0.798,43.518,-656.433,-80.688
-0.711,-0.120,0.866,46.997,-616.089,-75.378
-0.784,-0.127,1.013,50.476,-563.354,-65.735
-0.733,-0.104,1.311,62.988,-390.320,-24.780
-0.694,-0.097,1.330,64.575,-296.326,-1.770
-0.666,-0.090,1.304,73.059,-197.754,19.104
-0.663,-0.106,1.291,88.379,-101.318,37.170
-0.706,-0.119,1.309,100.220,-23.987,50.598
-0.773,-0.097,1.343,102.051,19.043,56.091
-0.794,-0.099,1.334,92.651,32.776,50.354
-0.774,-0.099,1.333,74.890,25.940,35.461
-0.691,-0.112,1.282,51.514,3.601,16.968
-0.591,-0.125,1.225,25.940,-25.146,-0.183
-0.482,-0.143,1.169,6.165,-45.837,-12.573
-0.379,-0.160,1.144,-3.113,-47.607,-18.677
-0.281,-0.182,1.119,-5.737,-32.288,-17.700
-0.248,-0.184,1.085,-7.324,-10.864,-11.169
-0.243,-0.182,1.025,-10.132,7.324,-3.357
-0.255,-0.162,0.969,-13.794,19.958,2.197
-0.265,-0.171,0.914,-16.663,25.818,5.005
-0.272,-0.166,0.873,-17.517,26.001,4.700
-0.246,-0.145,0.838,-14.709,22.156,3.662
-0.238,-0.124,0.835,-10.437,18.188,1.709
-0.206,-0.107,0.843,-6.470,15.381,-0.183
-0.186,-0.100,0.847,-4.822,11.719,0.061
-0.192,-0.092,0.859,-4.211,9.338,1.892
-0.198,-0.084,0.871,-3.967,8.972,4.578
-0.219,-0.074,0.884,-4.150,8.789,7.385
-0.231,-0.069,0.889,-4.944,6.714,10.193
-0.257,-0.066,0.896,-6.836,2.197,12.756
-0.287,-0.061,0.905,-8.118,-3.479,14.160
-0.311,-0.057,0.918,-6.531,-8.179,14.587
-0.324,-0.053,0.944,-3.174,-9.888,14.526
-0.339,-0.059,0.978,0.671,-9.888,14.221
-0.356,-0.062,1.012,3.601,-8.118,14.160
-0.372,-0.070,1.045,5.249,-5.371,14.160
-0.383,-0.069,1.068,5.432,-3.052,14.465
-0.398,-0.069,1.083,5.249,-0.732,14.587
-0.402,-0.049,1.089,3.906,2.380,14.343
-0.402,-0.082,1.091,1.587,4.761,14.526
-0.422,-0.099,1.063,-3.540,-3.296,7.629
-0.418,-0.119,1.053,-2.686,-4.944,4.150
-0.396,-0.131,1.053,-0.122,-3.723,1.404
-0.354,-0.154,1.059,1.465,0.854,0.610
-0.339,-0.158,1.060,0.671,3.540,1.831
-0.329,-0.156,1.049,-0.977,5.981,3.845
-0.336,-0.150,1.036,-2.991,8.667,5.920
-0.345,-0.150,1.024,-4.700,10.925,7.324
-0.349,-0.142,1.014,-6.592,11.108,7.935
-0.357,-0.134,0.997,-9.033,8.606,7.751
-0.357,-0.124,0.967,-10.132,6.287,6.897
-0.349,-0.111,0.948,-8.728,5.798,5.310
-0.343,-0.096,0.935,-6.226,6.714,4.150
-0.333,-0.086,0.926,-3.662,8.484,2.991
-0.326,-0.089,0.922,-1.831,10.315,2.075
-0.315,-0.090,0.914,-1.038,10.986,2.441
-0.318,-0.087,0.910,-1.099,9.949,3.174
-0.316,-0.084,0.913,-0.549,9.155,2.930
-0.315,-0.092,0.918,-1.038,7.080,3.113
-0.321,-0.088,0.925,-2.380,3.723,2.991
-0.324,-0.080,0.928,-2.075,2.380,2.930
-0.324,-0.085,0.930,-0.427,3.906,2.808
-0.320,-0.084,0.936,1.526,6.042,2.930
-0.320,-0.087,0.934,3.357,7.324,3.357
-0.323,-0.081,0.941,4.150,6.958,4.395
-0.333,-0.075,0.953,4.517,6.104,4.883
-0.344,-0.080,0.974,4.272,5.188,4.517
-0.353,-0.084,0.991,3.052,3.723,3.784
-0.358,-0.089,1.006,1.587,1.770,2.747
-0.357,-0.091,1.022,0.366,1.221,1.099
-0.347,-0.100,1.027,-0.549,2.930,0.000
-0.331,-0.113,1.028,-1.221,5.432,-0.916
-0.316,-0.125,1.025,-1.404,8.179,-1.404
-0.301,-0.130,1.022,-1.465,11.108,-0.916
-0.293,-0.132,1.021,-1.343,14.038,0.305
-0.288,-0.127,1.021,-1.709,15.686,1.038
-0.286,-0.129,1.009,-3.052,15.564,1.282
-0.277,-0.130,1.001,-3.662,14.832,1.709
-0.276,-0.125,1.004,-3.113,14.648,2.380
-0.276,-0.116,1.006,-2.380,15.381,2.563
-0.273,-0.109,1.001,-2.136,16.357,2.502
-0.281,-0.101,0.998,-2.563,16.235,2.747
-0.280,-0.092,0.990,-3.235,15.137,2.686
-0.285,-0.090,0.984,-4.028,12.390,2.075
-0.279,-0.090,0.975,-4.333,9.827,1.404
-0.276,-0.095,0.969,-3.906,7.690,0.977
-0.271,-0.094,0.967,-2.686,6.470,0.671
-0.269,-0.094,0.970,-1.038,6.653,0.977
-0.270,-0.096,0.976,1.099,7.690,1.770
-0.267,-0.098,0.981,2.869,9.460,2.747
-0.275,-0.095,0.989,3.662,9.583,3.601
-0.275,-0.091,0.991,3.296,8.301,4.822
-0.289,-0.091,0.992,1.953,5.798,5.066
-0.295,-0.093,0.993,0.244,2.869,5.127
-0.303,-0.092,1.000,-1.465,-0.671,4.456

-0.668,0.499,-1.678,-69.885,-222.168,26.184
-0.776,0.469,-1.795,-92.468,-306.824,19.348
-0.742,0.480,-1.982,-126.160,-445.435,11.475
-0.658,0.469,-2.134,-183.044,-643.250,5.798
-0.556,0.294,-2.210,-239.075,-874.268,11.414
-0.352,-0.049,-2.310,-266.418,-1118.347,39.185
-0.371,-0.326,-2.181,-254.883,-1348.755,104.248
-0.462,-0.324,-1.895,-211.304,-1526.672,190.247
-0.791,-0.099,-1.602,-159.119,-1629.639,256.531
-1.141,0.201,-1.242,-89.783,-1634.094,279.602
-1.520,0.372,-0.677,17.151,-1531.555,244.141
-1.613,0.429,0.109,149.719,-1358.704,147.705
-1.303,0.408,0.945,254.333,-1150.452,11.230
-0.718,0.177,1.500,289.673,-912.109,-112.000
-0.137,-0.158,1.779,259.766,-674.683,-170.898
0.242,-0.433,1.814,202.148,-490.112,-149.292
0.427,-0.473,1.743,142.395,-372.986,-83.008
0.299,-0.339,1.524,92.468,-310.974,-12.207
0.032,-0.217,1.327,54.321,-264.221,39.307
-0.227,-0.103,1.065,38.879,-217.957,56.213
-0.314,-0.090,0.885,47.241,-184.143,49.194
-0.386,-0.099,0.889,57.129,-178.406,32.593
-0.364,-0.094,0.901,62.256,-196.289,15.015
-0.277,-0.083,0.933,61.890,-217.712,1.282
-0.206,-0.115,1.010,56.274,-227.234,-5.493
-0.128,-0.144,1.057,51.147,-221.069,-11.230
-0.044,-0.192,1.073,46.265,-204.651,-15.991
-0.013,-0.235,1.068,38.513,-182.800,-15.442
-0.030,-0.248,1.042,29.785,-160.461,-7.996
-0.093,-0.224,1.047,21.118,-140.381,3.174
-0.141,-0.256,1.006,9.399,-127.014,15.747
-0.199,-0.253,0.930,4.395,-120.544,21.606
-0.236,-0.230,0.923,4.639,-115.662,23.071
-0.254,-0.211,0.930,7.324,-114.990,18.799
-0.279,-0.191,0.962,7.080,-114.990,12.085
-0.270,-0.158,0.992,6.348,-113.953,5.981
-0.281,-0.143,1.022,3.418,-111.511,2.930
-0.297,-0.120,1.042,-0.793,-104.553,1.282
-0.295,-0.102,1.045,-4.028,-91.431,0.549
-0.286,-0.118,1.039,-6.470,-74.768,1.160
-0.290,-0.123,1.027,-8.789,-58.105,1.587
-0.270,-0.120,0.973,-13.489,-51.147,2.319
-0.278,-0.143,0.911,-22.095,-53.162,2.869
-0.254,-0.167,0.864,-26.550,-56.274,3.662
-0.254,-0.178,0.852,-21.912,-56.885,3.723
-0.244,-0.177,0.880,-11.230,-51.880,1.343
-0.231,-0.182,0.920,-0.854,-40.100,-1.465
-0.226,-0.193,0.964,6.897,-23.071,-1.892
-0.222,-0.195,0.983,12.085,-6.775,-1.221
-0.234,-0.189,1.000,14.038,5.432,0.732
-0.243,-0.175,1.002,13.000,12.451,2.502
-0.252,-0.168,0.990,7.690,10.742,4.333
-0.271,-0.163,0.971,0.366,3.296,5.005
-0.281,-0.163,0.966,-3.906,-2.625,5.737
-0.291,-0.153,0.969,-3.906,-5.127,5.798
-0.294,-0.135,0.981,-1.648,-5.005,4.700
-0.294,-0.118,0.996,0.671,-2.380,3.113
-0.294,-0.113,1.007,1.465,1.038,2.258
-0.297,-0.102,1.014,1.526,4.333,2.075
-0.306,-0.097,1.027,1.038,6.958,2.136
-0.309,-0.093,1.037,-0.549,8.118,1.709
-0.312,-0.099,1.036,-4.028,7.141,0.916
-0.307,-0.107,1.030,-8.423,4.150,-0.122
-0.295,-0.120,1.017,-11.169,1.770,-1.343
-0.279,-0.127,1.006,-12.268,1.526,-2.075
-0.260,-0.144,0.988,-11.414,3.357,-2.380
-0.241,-0.152,0.973,-8.423,5.981,-2.319
-0.229,-0.156,0.971,-4.150,9.460,-2.258
-0.218,-0.164,0.979,-0.183,13.184,-2.258
-0.216,-0.164,0.990,2.686,15.320,-2.136
-0.221,-0.161,1.001,4.028,15.442,-1.648
-0.221,-0.160,1.002,2.441,12.146,-0.549
-0.228,-0.156,1.001,-0.854,6.104,-0.366
-0.227,-0.152,1.000,-3.601,0.732,0.061
-0.228,-0.144,1.001,-4.333,-1.831,0.916
-0.229,-0.143,1.001,-3.723,-1.404,1.526
-0.236,-0.143,1.006,-2.747,0.793,2.502
-0.244,-0.141,1.010,-1.038,4.272,3.540
-0.247,-0.141,1.009,0.793,7.690,3.906
-0.247,-0.144,1.008,1.404,9.277,3.662
-0.249,-0.143,1.002,0.549,7.568,3.967
-0.250,-0.139,1.001,-0.671,4.578,4.150
-0.249,-0.141,0.995,-2.258,1.465,3.479
-0.246,-0.144,0.993,-3.174,-0.122,2.441
-0.242,-0.149,0.997,-2.258,0.427,1.892
-0.238,-0.149,1.000,-0.916,2.747,2.136
-0.237,-0.153,1.002,0.000,5.615,2.625
-0.249,-0.156,1.004,0.183,7.812,2.991
-0.249,-0.154,0.997,-0.183,8.362,3.601
-0.259,-0.155,0.996,-1.831,6.287,3.906
-0.261,-0.148,0.990,-2.747,4.211,3.662
-0.266,-0.138,0.993,-2.686,3.418,3.906
-0.263,-0.129,0.999,-2.319,4.944,3.784
-0.261,-0.123,0.993,-1.404,7.446,3.540
-0.262,-0.121,0.986,-0.732,10.620,3.601
-0.266,-0.117,0.983,0.305,13.184,3.479
-0.268,-0.122,0.979,1.587,15.259,3.113
-0.268,-0.130,0.985,2.136,16.052,2.625
-0.266,-0.135,0.985,1.953,14.343,1.770
-0.269,-0.132,0.985,1.160,10.010,0.916
-0.267,-0.128,0.987,-0.183,4.944,0.488
-0.264,-0.124,0.983,-1.343,0.488,-0.427
-0.263,-0.125,0.986,-1.526,-1.526,-1.038
-0.257,-0.126,0.991,-0.183,-0.671,-1.282
-0.250,-0.131,0.998,1.892,2.014,-1.404
-0.246,-0.143,1.007,3.662,4.822,-1.465
-0.241,-0.150,1.017,3.601,6.104,-0.427
-0.239,-0.150,1.027,2.380,5.676,0.549
-0.238,-0.150,1.027,0.183,4.211,1.099
-0.235,-0.156,1.026,-2.075,2.563,1.038
-0.231,-0.156,1.023,-2.991,1.648,0.427
-0.225,-0.159,1.023,-2.625,2.136,-0.244
-0.220,-0.165,1.020,-1.831,3.662,-0.793
-0.219,-0.161,1.016,-1.343,5.188,-0.488
-0.213,-0.164,1.018,-0.977,6.226,0.427
-0.220,-0.159,1.021,-0.793,6.653,0.610
-0.219,-0.159,1.014,-0.977,5.981,0.366
-0.219,-0.159,1.010,-1.770,4.822,0.305
-0.215,-0.157,1.008,-2.197,3.662,0.671

-0.412,0.432,-1.841,-30.579,-248.840,13.123
-0.456,0.432,-1.902,-31.555,-312.073,11.780
-0.479,0.447,-1.936,-32.043,-386.230,5.554
-0.525,0.410,-1.964,-34.546,-475.586,-2.686
-0.560,0.371,-1.981,-38.879,-587.708,-8.179
-0.586,0.334,-1.923,-46.082,-724.670,-11.108
-0.660,0.338,-1.778,-55.359,-880.432,-15.930
-0.651,0.295,-1.556,-69.397,-1043.457,-20.508
-0.633,0.205,-1.284,-83.923,-1200.073,-20.874
-0.604,0.193,-0.998,-87.708,-1328.369,-11.719
-0.543,0.182,-0.734,-77.576,-1407.837,5.554
-0.550,0.198,-0.426,-53.467,-1424.500,23.437
-0.600,0.180,-0.064,-12.207,-1372.681,31.860
-0.578,0.139,0.361,39.612,-1267.761,18.494
-0.491,0.043,0.778,86.243,-1131.104,-2.258
-0.452,-0.011,1.143,114.929,-981.812,-18.311
-0.384,-0.003,1.324,122.498,-842.285,-31.128
-0.439,0.003,1.367,108.582,-726.257,-38.025
-0.396,-0.022,1.331,87.952,-623.657,-38.452
-0.353,-0.054,1.263,70.740,-524.963,-30.151
-0.278,-0.085,1.208,57.434,-432.007,-9.827
-0.342,-0.080,1.139,41.809,-359.802,17.517
-0.492,-0.016,1.032,22.949,-313.660,43.701
-0.628,0.017,0.894,4.028,-288.208,57.068
-0.718,0.025,0.788,-6.409,-280.212,56.519
-0.752,0.056,0.794,0.671,-269.775,47.546
-0.708,0.078,0.884,19.897,-238.770,35.889
-0.649,0.076,1.008,39.307,-183.228,25.635
-0.593,0.038,1.087,53.101,-116.211,18.616
-0.534,-0.005,1.116,59.448,-56.580,15.625
-0.495,-0.033,1.107,56.641,-17.151,15.625
-0.453,-0.038,1.067,46.204,-0.183,16.174
-0.418,-0.040,1.013,31.311,-0.610,15.015
-0.368,-0.058,0.974,15.442,-11.841,11.169
-0.324,-0.059,0.963,3.357,-25.085,6.836
-0.275,-0.063,0.952,-1.831,-29.846,2.319
-0.226,-0.060,0.937,-1.343,-24.963,-2.747
-0.200,-0.067,0.932,-1.648,-15.320,-6.714
-0.170,-0.071,0.922,-2.869,-4.883,-8.667
-0.148,-0.066,0.909,-3.601,8.545,-9.521
-0.142,-0.062,0.900,-3.479,25.818,-8.362
-0.121,-0.049,0.886,-3.418,41.016,-5.615
-0.120,-0.052,0.856,-5.554,46.875,-2.747
-0.111,-0.044,0.820,-10.742,40.710,-0.549
-0.130,-0.035,0.790,-16.357,27.283,2.014
-0.141,-0.013,0.795,-15.869,17.151,3.357
-0.149,0.004,0.827,-11.719,13.245,3.540
-0.165,0.010,0.858,-8.484,11.902,3.418
-0.187,0.012,0.880,-6.409,10.681,3.662
-0.215,0.025,0.906,-4.761,8.911,4.150
-0.231,0.033,0.929,-4.333,6.104,4.639
-0.231,0.027,0.937,-5.310,2.014,4.761
-0.230,0.022,0.945,-7.202,-2.808,6.042
-0.241,0.010,0.946,-6.897,-6.226,7.629
-0.248,0.015,0.968,-4.395,-6.958,9.094
-0.255,0.018,0.995,-1.221,-4.822,9.949
-0.267,0.014,1.009,1.831,-1.465,10.742
-0.278,0.005,1.034,5.310,2.441,11.047
-0.285,-0.000,1.057,7.263,3.845,11.536
-0.292,0.014,1.081,7.812,2.014,11.292
-0.296,0.010,1.087,7.019,-1.770,10.925
-0.296,0.003,1.109,5.005,-5.127,9.277
-0.287,-0.003,1.123,3.479,-8.240,7.751
-0.286,-0.018,1.119,1.160,-12.207,6.775
-0.279,-0.024,1.126,-1.282,-14.221,5.554
-0.280,-0.039,1.129,-1.160,-13.245,4.333
-0.274,-0.052,1.137,0.488,-8.606,2.930
-0.260,-0.057,1.131,2.930,-1.953,1.892
-0.247,-0.062,1.130,5.371,4.883,1.282
-0.238,-0.066,1.129,5.615,10.132,1.648
-0.231,-0.065,1.111,3.967,13.184,2.686
-0.227,-0.054,1.095,1.404,13.977,3.540
-0.229,-0.050,1.070,-1.648,12.146,4.028
-0.236,-0.044,1.050,-5.249,8.240,4.517
-0.241,-0.039,1.031,-7.874,4.089,4.761
-0.244,-0.032,1.015,-9.460,0.610,4.517
-0.248,-0.021,1.000,-10.376,-2.197,4.211
-0.247,-0.010,0.994,-10.254,-2.502,4.211
-0.249,0.000,0.987,-8.789,0.549,4.211
-0.245,0.007,0.977,-6.470,5.737,3.662
-0.247,0.008,0.964,-4.944,10.437,3.235
-0.245,0.016,0.958,-3.845,14.282,3.540
-0.240,0.016,0.946,-2.991,16.357,3.601
-0.243,0.017,0.939,-2.808,16.541,2.991
-0.232,0.013,0.921,-2.747,14.160,2.625
-0.238,0.011,0.922,-3.174,8.545,2.808
-0.238,0.014,0.927,-2.991,2.441,2.747
-0.238,0.019,0.938,-2.625,-1.099,2.197
-0.238,0.022,0.949,-1.526,-1.587,1.526
-0.243,0.021,0.963,-0.122,0.122,1.099
-0.241,0.020,0.975,1.953,3.235,0.610
-0.238,0.008,0.990,3.235,6.531,-0.061
-0.233,0.003,0.999,3.662,8.057,-0.610
-0.240,0.010,1.004,2.991,8.301,-0.244
-0.228,-0.002,1.013,1.343,6.836,0.183
-0.229,-0.002,1.008,0.000,4.639,-0.366
-0.226,-0.009,1.011,-0.793,2.258,-0.427
-0.222,-0.011,1.017,-0.671,0.854,-0.671
-0.220,-0.019,1.023,-0.244,1.343,-0.549
-0.219,-0.022,1.028,0.061,2.563,0.244
-0.213,-0.018,1.031,0.488,2.930,1.038
-0.214,-0.016,1.031,0.183,3.235,1.282
-0.213,-0.018,1.032,-0.244,4.639,1.343
-0.212,-0.014,1.033,0.000,7.019,1.526
-0.207,-0.016,1.038,0.305,9.705,1.709
-0.205,-0.022,1.044,0.427,11.169,1.526
-0.204,-0.027,1.047,-0.427,11.597,1.343
-0.198,-0.026,1.036,-1.160,11.108,1.160
-0.194,-0.029,1.026,-1.160,10.437,1.282
-0.194,-0.025,1.019,-0.366,10.071,1.465
-0.197,-0.017,1.018,0.793,10.620,2.014
-0.201,-0.012,1.016,1.343,10.620,2.625
-0.206,-0.009,1.016,1.160,10.010,3.052
-0.216,-0.005,1.020,0.916,9.460,3.845
-0.227,-0.000,1.022,0.366,9.155,4.395
-0.237,0.006,1.021,0.244,8.911,4.089
-0.238,0.009,1.021,-0.305,8.240,3.784
-0.232,0.013,1.019,-0.854,7.080,3.113
-0.227,0.012,1.015,-1.221,6.165,2.197

-0.335,0.091,-2.269,19.287,-48.889,59.631
-0.464,0.133,-2.323,44.922,-67.444,68.909
-0.637,0.197,-2.320,76.965,-89.844,72.021
-0.850,0.233,-2.263,101.379,-128.418,70.435
-1.070,0.299,-2.164,114.685,-191.833,66.467
-1.268,0.374,-2.097,119.263,-282.166,64.087
-1.456,0.467,-2.055,117.371,-395.142,62.439
-1.633,0.497,-1.982,112.000,-521.912,54.321
-1.747,0.539,-1.890,105.957,-673.645,37.415
-1.827,0.473,-1.766,96.436,-857.422,16.235
-1.891,0.333,-1.542,75.989,-1061.768,0.244
-2.014,0.217,-1.329,43.579,-1276.733,2.869
-2.149,0.257,-1.156,12.268,-1466.431,26.062
-2.329,0.409,-1.081,3.845,-1589.539,46.753
-2.530,0.503,-0.937,24.597,-1624.329,46.448
-2.668,0.493,-0.555,77.881,-1569.946,20.142
-2.560,0.409,-0.005,147.461,-1437.073,-30.640
-2.097,0.234,0.580,183.044,-1264.282,-81.604
-1.736,-0.031,1.010,164.795,-1115.967,-97.229
-1.430,-0.271,1.255,127.808,-985.413,-77.759
-1.177,-0.465,1.448,103.882,-845.276,-34.302
-0.970,-0.460,1.636,96.924,-693.726,14.221
-0.959,-0.394,1.712,93.506,-545.288,55.298
-1.085,-0.309,1.728,93.933,-408.203,75.684
-1.168,-0.138,1.638,99.670,-291.382,76.050
-1.123,0.013,1.561,109.436,-198.975,63.721
-0.940,0.057,1.548,123.291,-125.244,38.635
-0.698,0.007,1.602,129.333,-65.308,15.381
-0.495,-0.078,1.597,121.826,-24.292,2.625
-0.332,-0.172,1.553,106.323,1.709,-4.211
-0.191,-0.264,1.504,87.280,16.479,-7.812
-0.059,-0.313,1.438,60.425,13.428,-6.042
0.026,-0.311,1.322,26.367,-9.521,-0.732
0.102,-0.269,1.194,-2.930,-33.020,3.479
0.174,-0.224,1.091,-16.724,-35.034,6.348
0.215,-0.192,0.996,-15.137,-11.169,10.437
0.205,-0.164,0.948,-3.723,29.663,14.893
0.169,-0.125,0.886,7.812,67.322,19.165
0.084,-0.060,0.821,11.719,83.557,23.743
0.016,0.016,0.737,7.324,75.684,25.818
-0.024,0.071,0.668,0.061,50.781,23.682
-0.039,0.109,0.654,-3.662,25.574,19.043
-0.035,0.135,0.688,-3.174,9.338,14.526
-0.026,0.134,0.725,-1.221,0.305,12.207
-0.030,0.142,0.760,0.488,-4.089,10.925
-0.054,0.149,0.791,1.526,-5.920,11.292
-0.078,0.154,0.830,2.930,-5.554,11.353
-0.099,0.156,0.855,4.089,-4.089,10.376
-0.126,0.144,0.892,4.883,-2.625,10.742
-0.132,0.137,0.901,4.517,-4.761,12.207
-0.144,0.152,0.910,2.380,-13.794,13.977
-0.161,0.165,0.921,1.038,-26.123,13.611
-0.159,0.159,0.950,2.930,-33.386,10.559
-0.149,0.133,0.992,7.874,-34.607,7.080
-0.143,0.104,1.043,12.878,-33.081,4.700
-0.151,0.083,1.100,16.357,-29.846,3.052
-0.145,0.062,1.143,17.456,-25.574,2.258
-0.155,0.039,1.177,15.869,-23.071,1.709
-0.157,0.012,1.196,12.146,-22.827,1.343
-0.141,-0.007,1.208,6.775,-25.024,1.587
-0.134,-0.026,1.200,1.404,-28.809,2.258
-0.111,-0.055,1.200,-1.404,-28.809,2.502
-0.093,-0.062,1.189,-0.244,-21.667,2.319
-0.069,-0.076,1.190,2.747,-9.338,3.296
-0.071,-0.111,1.182,4.700,1.465,4.028
-0.074,-0.104,1.153,3.845,7.385,4.944
-0.083,-0.099,1.121,2.441,9.705,5.676
-0.092,-0.089,1.099,0.244,9.583,6.470
-0.098,-0.079,1.071,-3.723,7.446,6.470
-0.103,-0.068,1.043,-7.141,4.395,5.859
-0.099,-0.062,1.017,-8.606,2.808,5.737
-0.108,-0.051,1.003,-8.606,3.601,5.920
-0.108,-0.037,0.985,-8.057,5.737,5.920
-0.108,-0.028,0.957,-7.080,8.118,6.165
-0.112,-0.027,0.931,-5.615,11.780,5.981
-0.117,-0.015,0.916,-3.174,15.808,6.165
-0.127,-0.003,0.918,-0.732,18.372,6.287
-0.141,0.003,0.926,-0.366,17.151,5.737
-0.144,0.020,0.933,-2.258,11.108,4.944
-0.143,0.029,0.936,-4.089,4.639,2.686
-0.124,0.031,0.938,-4.639,1.099,0.549
-0.110,0.035,0.939,-4.089,0.793,-0.854
-0.092,0.021,0.950,-2.441,2.686,-1.526
-0.088,0.027,0.955,0.061,5.920,-1.831
-0.082,0.037,0.966,2.319,9.277,-1.282
-0.081,0.034,0.978,3.235,11.902,0.427
-0.091,0.036,0.979,3.418,12.329,1.526
-0.096,0.037,0.989,3.662,11.292,2.380
-0.093,0.032,1.004,3.296,9.583,2.747
-0.092,0.027,1.017,2.258,6.348,2.502
-0.092,0.026,1.030,1.831,3.662,2.136
-0.086,0.010,1.059,2.136,3.967,2.319
-0.073,0.005,1.072,3.235,5.554,1.953
-0.069,-0.003,1.090,3.479,7.751,2.441
-0.072,-0.005,1.102,3.540,10.742,3.357
-0.081,-0.022,1.108,2.991,13.794,4.028
-0.080,-0.024,1.110,2.075,15.137,4.395
-0.088,-0.026,1.102,0.977,14.587,4.517
-0.097,-0.024,1.104,-0.977,13.184,4.272
-0.098,-0.026,1.092,-2.441,12.024,3.784
-0.098,-0.027,1.083,-2.991,11.597,3.479
-0.094,-0.031,1.073,-2.563,11.536,3.540
-0.097,-0.031,1.072,-2.014,10.498,3.296
-0.089,-0.035,1.074,-1.892,9.094,3.357
-0.090,-0.034,1.077,-1.770,7.690,2.869
-0.083,-0.033,1.077,-1.526,7.263,2.319
-0.078,-0.036,1.076,-1.282,8.118,2.808
-0.074,-0.035,1.078,-1.099,9.277,3.174
-0.068,-0.029,1.073,-0.732,10.254,3.052
-0.066,-0.026,1.064,-1.160,10.010,3.357
-0.063,-0.021,1.055,-2.319,8.545,3.296
-0.062,-0.019,1.048,-3.479,6.287,2.747
-0.055,-0.013,1.040,-4.150,4.150,2.319
-0.052,-0.008,1.033,-4.089,3.479,2.014
-0.051,-0.011,1.024,-3.906,3.906,1.953
-0.046,-0.000,1.020,-3.052,5.249,2.014
-0.041,0.010,1.017,-1.709,7.141,1.892
-0.034,0.015,1.010,-1.160,9.399,1.770
-0.025,0.022,1.000,-0.671,11.780,1.770

